exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links,diagram_id
2026,令和8年度（学科）,5,single,ライフプランニングと資金計画,FP2級;学科;四答択,在職老齢年金に関する次の記述のうち、最も適切なものはどれか。,,,,,,厚生年金保険の被保険者に支給される老齢厚生年金は、当該被保険者の総報酬月額相当額と基本月額の合計額が支給停止調整額を超える場合、在職老齢年金の仕組みにより、その超える金額が支給停止となる。,在職老齢年金の仕組みにより老齢厚生年金の全部が支給停止される場合、老齢基礎年金の支給も停止される。,厚生年金保険の被保険者が老齢厚生年金の繰下げ支給の申出をする場合、老齢厚生年金の年金額のうち、在職老齢年金の仕組みにより支給停止となる部分の金額は、支給を繰り下げたことによる増額の対象とならない。,厚生年金保険の適用事業所に常時使用される70歳以上の者に支給される老齢厚生年金は、在職老齢年金の仕組みによる支給調整は行われない。,3,FALSE,FALSE,fp2_gakka_202605_q005,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,6,single,ライフプランニングと資金計画,FP2級;学科;四答択,公的年金の障害給付に関する次の記述のうち、最も適切なものはどれか。,,,,,,障害基礎年金および障害厚生年金における障害認定日とは、原則として、障害の原因となった傷病の初診日から１年を経過した日である。,国民年金の被保険者ではない20歳前の期間に初診日のある傷病を原因とする障害については、20 歳以後の障害の状態の程度にかかわらず、障害基礎年金は支給されない。,障害厚生年金の受給権を取得した者が、その者によって生計を維持されている65歳未満の配偶者を有する場合、受給権者の障害の状態の程度にかかわらず、障害厚生年金に加給年金額が加算される。,障害厚生年金の額について、当該障害厚生年金の支給事由となった障害に係る障害認定日の属する月後における厚生年金保険の被保険者であった期間は、その計算の基礎とされない。,4,FALSE,FALSE,fp2_gakka_202605_q006,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,7,single,ライフプランニングと資金計画,FP2級;学科;四答択,確定拠出年金の個人型年金に関する次の記述のうち、最も不適切なものはどれか。,,,,,,"個人型年金加入者が国民年金の第３号被保険者である場合、掛金の拠出限度額は年額27万6,000円である。",個人型年金加入者は、原則として、拠出する掛金の額を、１年（12月分の掛金から翌年11月分の掛金）につき１回、変更することができる。,個人型年金は、運用実績によって将来受け取る年金額が変動するが、個人型年金加入者が拠出した掛金合計額は最低保証されている。,個人型年金加入者が60歳から老齢給付金を受給するためには、通算加入者等期間が10年以上なければならない。,3,FALSE,FALSE,fp2_gakka_202605_q007,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,8,single,ライフプランニングと資金計画,FP2級;学科;四答択,企業年金等に係る税金に関する次の記述のうち、最も適切なものはどれか。,,,,,,確定拠出年金の企業型年金において企業型年金加入者が拠出した掛金（マッチング拠出により拠出した掛金）は、所得税の小規模企業共済等掛金控除の対象となる。,中小企業退職金共済において事業主が支払った掛金は、被共済者である従業員の給与所得として所得税の課税対象となる。,小規模企業共済において個人事業主が支払った掛金は、事業所得の金額の計算上、必要経費となる。,確定拠出年金の個人型年金において個人型年金加入者が一括で受け取った老齢給付金は、一時所得として所得税の課税対象となる。,1,FALSE,FALSE,fp2_gakka_202605_q008,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,9,single,ライフプランニングと資金計画,FP2級;学科;四答択,住宅金融支援機構と金融機関が提携した住宅ローンであるフラット35（買取型）に関する次の記述のうち、最も不適切なものはどれか。,,,,,,フラット35の融資期間は、原則として、申込者が80歳になるまでの年数と35 年のいずれか短い年数が上限となる。,フラット35の資金使途は、新築住宅の建設・購入資金または中古住宅の購入資金とされており、投資用物件など第三者に賃貸する目的で取得する住宅の建設・購入資金も対象となる。,フラット35を利用する場合、住宅金融支援機構が、対象となる住宅や敷地について第１順位の抵当権者となる。,フラット35の利用者向けインターネットサービスである「住・ Ｍｙ Ｎｏｔｅ」を利用して一部繰上げ返済をする場合、繰上返済手数料は不要で、返済することができる額は10万円以上である。,2,FALSE,FALSE,fp2_gakka_202605_q009,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,10,single,ライフプランニングと資金計画,FP2級;学科;四答択,中小企業の資金調達方法の一般的な特徴に関する次の記述のうち、最も適切なものはどれか。,,,,,,企業が金融機関から直接融資を受けて資金を調達する方法は直接金融に分類され、企業が株式や債券の発行により市場を経由して資金を調達する方法は間接金融に分類される。,インパクトローンは、企業が金融機関から外貨建ての融資を受けて資金を調達する方法であり、その資金使途は、海外事業の展開・再編に係るものに限られる。,ＡＢＬ（アセット・ベースト・レンディング）は、企業が保有する売掛債権や在庫・機械設備等の資産を担保として金融機関から融資を受けて資金を調達する方法である。,第三者割当増資は、特定の既存株主に限定して新株引受権を与え、新たに株式を発行して資金を調達する方法である。,3,FALSE,FALSE,fp2_gakka_202605_q010,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,11,single,リスク管理,FP2級;学科;四答択,保険法および保険業法に関する次の記述のうち、最も適切なものはどれか。,,,,,,生命保険契約および損害保険契約は保険法の適用対象となるが、共済契約は、その保障内容にかかわらず、保険法の適用対象とならない。,保険金の支払時期に関して、保険法の規定よりも保険金受取人にとって不利な内容である保険約款の定めは無効となる。,保険業法によれば、保険期間が１年以内の保険契約の申込みをした者は、申込みをした日から８日以内であれば、書面または電磁的記録によりその保険契約の申込みの撤回等をすることができるとされている。,保険会社の経営の健全性を示すソルベンシー・マージン比率が300 ％を下回った場合、監督当局による業務改善命令などの早期是正措置の対象となる。,2,FALSE,FALSE,fp2_gakka_202605_q011,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,12,single,リスク管理,FP2級;学科;四答択,生命保険の一般的な商品性に関する次の記述のうち、最も適切なものはどれか。,なお、特約については考慮しないものとする。,,,,,養老保険では、保険金の支払事由が発生せずに保険期間満了を迎えた場合、死亡・高度障害保険金と同額の満期保険金を受け取ることができる。,こども保険（学資保険）では、契約者（＝保険料負担者）が死亡した場合、あらかじめ指定された受取人に既払込保険料相当額の死亡給付金が支払われる。,変額保険（終身型）では、契約時に定められた保険金額（基本保険金額）は保証されておらず、運用実績によっては、死亡保険金額が基本保険金額を下回る。,終身保険の１回当たりの保険料は、他の契約条件が同一であれば、保険料払込期間が有期払込みであるほうが、終身払込みであるよりも低くなる。,1,FALSE,FALSE,fp2_gakka_202605_q012,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,13,single,リスク管理,FP2級;学科;四答択,総合福祉団体定期保険の一般的な商品性に関する次の記述のうち、最も適切なものはどれか。,,,,,,総合福祉団体定期保険の契約締結の際には、被保険者になることについて加入予定者の同意および保険約款に基づく告知は不要である。,総合福祉団体定期保険の保険期間は、１年から５年の範囲内で、被保険者ごとに設定することができる。,総合福祉団体定期保険において、契約者（＝保険料負担者）である法人が負担した保険料は、その２分の１相当額を資産に計上し、残額を損金の額に算入することができる。,総合福祉団体定期保険にヒューマン・ヴァリュー特約を付加する場合、当該特約の死亡保険金受取人は契約者（＝保険料負担者）となる。,4,FALSE,FALSE,fp2_gakka_202605_q013,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,14,single,リスク管理,FP2級;学科;四答択,所得税における生命保険料控除の対象となる2025年中に支払った保険料が下記の〈資料〉のとおりである場合、生命保険料控除の控除額として、最も適切なものはどれか。,"なお、 〈資料〉において、旧制度は2011年12月31日以前に締結した保険契約等に基づく生命保険料控除とし、新制度は2012年１月１日以後に締結した保険契約等に基づく生命保険料控除とする。

〈資料〉所得税における生命保険料控除の対象となる保険料一般の生命保険料 介護医療保険料 個人年金保険料旧制度の対象 10万円  10万円
新制度の対象 ― ― 10万円",,,,,８万円,９万円,10万円,12万円,3,FALSE,FALSE,fp2_gakka_202605_q014,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,15,single,リスク管理,FP2級;学科;四答択,生命保険の税金に関する次の記述のうち、最も不適切なものはどれか。,なお、いずれも契約者（＝保険料負担者）および保険金・給付金等の受取人は個人であるものとする。,,,,,契約者と被保険者が同一人である終身保険において、被保険者がリビング・ニーズ特約に基づいて受け取った保険金は、非課税となる。,一時払終身保険を保険期間の初日から４年10カ月で解約して受け取った解約返戻金は、一時所得として所得税の課税対象となる。,契約者と被保険者が同一人である養老保険において、被保険者の相続人ではない者が受け取った死亡保険金は、贈与税の課税対象となる。,契約者と被保険者が同一人である医療保険において、疾病の治療のために入院した被保険者が受け取った入院給付金は、非課税となる。,3,FALSE,FALSE,fp2_gakka_202605_q015,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,16,single,リスク管理,FP2級;学科;四答択,任意加入の自動車保険の一般的な商品性に関する次の記述のうち、最も適切なものはどれか。,なお、特約については考慮しないものとする。,,,,,対物賠償保険では、被保険自動車を運転中に誤って自宅の車庫に衝突して損壊させて損害を被った場合、補償の対象となる。,一般条件の車両保険では、被保険自動車が地震を原因とする津波により水没して損害を被った場合、補償の対象となる。,対物賠償保険では、被保険自動車を運転中に誤って通行人が連れていたペットに衝突して死なせ、法律上の損害賠償責任を負った場合、補償の対象とならない。,対人賠償保険では、被保険自動車を運転中に対人事故を起こした被保険者が法律上の損害賠償責任を負った場合、自動車損害賠償責任保険等によって補償される部分を除いた額が補償の対象となる。,4,FALSE,FALSE,fp2_gakka_202605_q016,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,17,single,リスク管理,FP2級;学科;四答択,住宅用建物および家財を対象とする火災保険の一般的な商品性に関する次の記述のうち、最も適切なものはどれか。,なお、特約については考慮しないものとする。,,,,,火災保険では、隣家の火災の消火活動により住宅用建物に収容されている家財に水濡れによる損害が生じた場合、補償の対象となる。,火災保険では、経年劣化による腐食で住宅用建物に損害が生じた場合、補償の対象となる。,火災保険では、落雷により住宅用建物に収容されている家財に異常電圧による損害が生じた場合、補償の対象とならない。,"住宅用建物の保険金額が2,000 万円（保険価額と同額）の火災保険において、1,000万円の保険金が支払われた場合、その後の保険金額が1,000万円に減額される。",1,FALSE,FALSE,fp2_gakka_202605_q017,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,18,single,リスク管理,FP2級;学科;四答択,損害保険の税金に関する次の記述のうち、最も適切なものはどれか。,なお、いずれも契約者（＝保険料負担者）および被保険者は個人であるものとする。,,,,,契約者と被保険者が同一人である普通傷害保険において、ケガの治療のために入院した被保険者が受け取った入院保険金は、一時所得として所得税の課税対象となる。,保険期間10年の積立傷害保険において、契約者が受け取った満期返戻金は、一時所得として所得税の課税対象となる。,被保険自動車を運転中に誤って電柱に衝突し、契約者が受け取った自動車保険の車両保険の保険金は、当該車両の修理をしない場合、一時所得として所得税の課税対象となる。,自宅建物が火災で焼失したことにより、契約者が受け取った火災保険の保険金は、保険金の額が当該建物の時価額よりも多い場合、一時所得として所得税の課税対象となる。,2,FALSE,FALSE,fp2_gakka_202605_q018,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,19,single,リスク管理,FP2級;学科;四答択,第三分野の保険および特約の一般的な商品性に関する次の記述のうち、最も不適切なものはどれか。,,,,,,リビング・ニーズ特約は、被保険者の余命が６カ月以内と判断された場合に、所定の範囲内で死亡保険金の一部または全部を生前に受け取ることができる特約である。,保険契約にリビング・ニーズ特約を付加する場合、契約者（＝保険料負担者）は特約保険料を負担する必要がある。,先進医療特約で先進医療給付金の支払対象とされている先進医療は、療養を受けた時点において厚生労働大臣によって定められているものである。,特定（三大）疾病保障定期保険では、被保険者が特定（三大）疾病に罹患し、特定（三大）疾病保険金を受け取った場合、その後被保険者が死亡しても死亡保険金は支払われない。,2,FALSE,FALSE,fp2_gakka_202605_q019,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,20,single,リスク管理,FP2級;学科;四答択,生命保険および損害保険を活用した家庭のリスク管理に関する次の記述のうち、最も不適切なものはどれか。,,,,,,病気やケガで入院した場合の医療費の負担に備えるため、定期保険に加入した。,自分が死亡した後、子が社会人になるまでの生活資金を確保するため、収入保障保険に加入した。,同居の子が原動機付自転車で通学中に他人に接触してケガをさせ、法律上の損害賠償責任を負担する場合に備えて、自動車保険にファミリーバイク特約を付帯した。,同居の子が自転車で通学中に他人に接触してケガをさせ、法律上の損害賠償責任を負担する場合に備えて、火災保険の加入時に個人賠償責任補償特約を付帯した。,1,FALSE,FALSE,fp2_gakka_202605_q020,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,21,single,金融資産運用,FP2級;学科;四答択,内閣府が公表する景気動向指数等に関する次の記述のうち、最も不適切なものはどれか。,,,,,,景気動向指数は、景気の現状把握および将来予測に資するために作成された指標であり、コンポジット・インデックス（ＣＩ）とディフュージョン・インデックス（ＤＩ）がある。,景気動向指数に採用されている系列は、おおむね景気の１つの山または谷が経過するごとに見直しが行われている。,経済成長率は、国内総生産（ＧＤＰ ）がどれだけ変化したかを数値で表したものであり、内閣府が四半期および年次のデータを公表している。,経済成長率には名目値と実質値があり、物価が持続的に低下する状態（デフレーション）にある場合、一般に、実質値が名目値を下回る。,4,FALSE,FALSE,fp2_gakka_202605_q021,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,22,single,金融資産運用,FP2級;学科;四答択,銀行等の金融機関で取り扱う預金の一般的な商品性に関する次の記述のうち、最も不適切なものはどれか。,,,,,,デリバティブを組み込んだ仕組預金には、金融機関の判断によって満期日が繰り上がる商品がある。,総合口座において、紙の通帳の代わりにオンライン上で入出金の明細や残高を確認することができるサービスを提供しているのは、ネット専業銀行に限られる。,自動積立定期預金は、各指定日に普通預金口座からの口座振替等により、指定金額を預入することができる定期預金である。,直近10年以上、入出金等の取引のない普通預金は、休眠預金として預金保険機構に移管され、民間公益活動に活用される。,2,FALSE,FALSE,fp2_gakka_202605_q022,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,23,single,金融資産運用,FP2級;学科;四答択,上場不動産投資信託（ Ｊ-ＲＥＩＴ）の一般的な仕組みに関する次の記述のうち、最も不適切なものはどれか。,,,,,,Ｊ-ＲＥＩＴは、投資家から集めた資金を不動産投資法人が不動産等に投資し、その賃貸収入や売買益を投資家に分配する投資信託である。,Ｊ-ＲＥＩＴは、証券取引所の立会取引において、成行注文や指値注文によって売買を行うことができる。,Ｊ-ＲＥＩＴは、一般に、発行体がいつでも買戻しに応じるオープン・エンド型の投資信託として設定されている。,Ｊ-ＲＥＩＴの分配金に係る配当所得は、税法上、配当控除の対象とならない。,3,FALSE,FALSE,fp2_gakka_202605_q023,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,24,single,金融資産運用,FP2級;学科;四答択,個人向け国債に関する次の記述のうち、最も適切なものはどれか。,,,,,,個人向け国債は、最低額面金額である５万円から１万円単位で購入することができる。,個人向け国債には、 「３年満期」 「５年満期」 「10年満期」の３種類があり、いずれも毎月発行されている。,個人向け国債のうち、 「５年満期」と「10年満期」は固定金利型であり、いずれも半年ごとに利払いがある。,個人向け国債は、原則として第２期利子支払日（発行から１年経過）以降、中途換金することができ、その換金金額は、額面金額に経過利子相当額を加えた金額から換金手数料および中途換金調整額を差し引いた金額となる。,2,FALSE,FALSE,fp2_gakka_202605_q024,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,25,single,金融資産運用,FP2級;学科;四答択,株式の信用取引の一般的な仕組みに関する次の記述のうち、最も不適切なものはどれか。,,,,,,信用取引では、売買が成立した後に相場が変動し、その日の終値を基に計算される委託保証金率が、証券会社が定める最低委託保証金維持率を下回った場合、追加保証金を差し入れるなどの方法により、委託保証金の不足を解消しなければならない。,信用取引では、現物株式を所有していない場合、その株式の買建てを行うことはできるが、売建てを行うことはできない。,金融商品取引法等によれば、原則として、株式の信用取引を行う際の委託保証金の額は30万円以上で、かつ、当該信用取引に係る株式の約定価額に 100分の30を乗じた金額以上でなければならないとされている。,証券取引所の規則等に基づく制度信用取引で始めた取引を、途中で証券会社との契約に基づく一般信用取引に変更することはできない。,2,FALSE,FALSE,fp2_gakka_202605_q025,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,26,single,金融資産運用,FP2級;学科;四答択,下記の〈Ｘ社のデータ〉に基づき算出される投資指標に関する次の記述のうち、最も不適切なものはどれか。,"〈Ｘ社のデータ〉
・株価        ：1,800円
・発行済株式数    ：２億株
・売上高       ：2,500億円
・営業利益      ：180億円
・当期純利益     ：120億円
・自己資本（＝純資産） ：2,000億円
・配当金総額     ：36億円",,,,,ＲＯＥは、６％である。,ＰＥＲは、20倍である。,ＰＢＲは、1.8倍である。,配当利回りは、１％である。,2,FALSE,FALSE,fp2_gakka_202605_q026,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,27,single,金融資産運用,FP2級;学科;四答択,"下記の〈条件〉で、円貨を米ドルに交換して米ドル建定期預金に10,000米ドルを預け入れ、満期時に元利金の米ドルを円貨に交換して受け取る場合における利回り（単利・年率）として、最も適切なものはどれか。","なお、税金については考慮しないものとし、計算結果は表示単位の小数点以下第３位を四捨五入するものとする。

〈条件〉
・預入期間：１年
・預金金利：3.00％（年率）
・為替予約なし
・為替レート（米ドル／円）
預入時…ＴＴＳ：140.00円 ＴＴＢ：139.00円
満期時…ＴＴＳ：145.00円 ＴＴＢ：144.00円",,,,,5.94％,6.68％,6.71％,7.45％,1,FALSE,FALSE,fp2_gakka_202605_q027,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,28,single,金融資産運用,FP2級;学科;四答択,下記の〈資料〉に基づくファンドＡとファンドＢの過去５年間の運用パフォーマンスの比較評価に関する次の記述の空欄（ア） （イ）にあてはまる語句または数値の組合せとして、最も適切なものはどれか。,"〈資料〉ファンドＡとファンドＢの過去５年間の運用パフォーマンス
・実績収益率の平均値 …ファンドＡ：4.6％ ファンドＢ：11.0％
・実績収益率の標準偏差…ファンドＡ：1.2％ ファンドＢ：4.0％

ファンドの運用パフォーマンスに係る評価指標の１つとして、シャープレシオがある。
無リスク金利を全期間にわたり1.0％とし、 〈資料〉の数値により、ファンドＡのシャープレシオの値を算出すると（  ア ）となる。同様にファンドＢのシャープレシオの値を算出したうえで、両ファンドの運用パフォーマンスをシャープレシオで比較した場合、過去５年間は（ イ ）のほうが効率的に運用されたと判断される。",,,,,（ア）3.0 （イ）ファンドＡ,（ア）3.4 （イ）ファンドＡ,（ア）3.0 （イ）ファンドＢ,（ア）3.4 （イ）ファンドＢ,1,FALSE,FALSE,fp2_gakka_202605_q028,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,29,single,金融資産運用,FP2級;学科;四答択,上場株式等の譲渡および配当等（一定の大口株主等が受けるものを除く）に係る所得に対する所得税の課税等に関する次の記述のうち、最も適切なものはどれか。,なお、本問においては、特定口座のうち、源泉徴収がされない口座を簡易申告口座といい、源泉徴収がされる口座を源泉徴収選択口座という。,,,,,上場株式等に係る配当所得について、総合課税を選択して確定申告をした場合、上場株式等に係る譲渡損失の金額と損益通算することはできない。,上場株式等に係る配当所得等の金額と損益通算してもなお控除しきれない上場株式等に係る譲渡損失の金額は、確定申告をすることにより、翌年以後５年間にわたって繰り越すことができる。,源泉徴収選択口座内における上場株式等の譲渡益と、当該口座に受け入れた上場株式等の配当等に係る配当所得について、いずれかのみを申告することはできない。,簡易申告口座では、源泉徴収選択口座とは異なり、その年中における口座内の取引内容が記載された「特定口座年間取引報告書」が作成されないため、投資家自身でその年中の上場株式等に係る譲渡所得等の金額を計算する必要がある。,1,FALSE,FALSE,fp2_gakka_202605_q029,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,30,single,金融資産運用,FP2級;学科;四答択,金融サービスの提供及び利用環境の整備等に関する法律（以下、 「金融サービス提供法」という）に関する次の記述のうち、最も適切なものはどれか。,,,,,,金融サービス提供法において、金融サービス仲介業者の登録を受けた事業者は、銀行業・金融商品取引業・保険業・貸金業に係る金融サービスのうち、顧客に対し高度に専門的な説明を必要とする金融サービスを仲介することが認められている。,金融サービス提供法では、金融商品販売業者等は、業として行う金融商品の販売等に係る勧誘をしようとするときは、原則として、あらかじめ勧誘方針を策定して公表することが義務付けられている。,金融サービス提供法では、顧客が金融商品販売業者等の説明義務違反に基づき損害賠償を請求する場合、顧客が払い込んだ元本の総額が損害額と推定される。,金融サービス提供法では、金融商品販売業者等は、顧客の属性にかかわらず、すべての顧客に対して公平になるように、同じ方法および程度によって重要事項を説明しなければならないとされている。,2,FALSE,FALSE,fp2_gakka_202605_q030,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,31,single,タックスプランニング,FP2級;学科;四答択,所得税の基本的な仕組みに関する次の記述のうち、最も適切なものはどれか。,,,,,,所得税の納税義務者は、日本国籍を有する個人および日本国内に本社・本店を有する法人に限られる。,納税者が日本国内に住所、居所および事業所を有する場合、所得税の納税地は住所地となり、居所地や事業所の所在地を所得税の納税地とすることはできない。,各種所得の金額の計算上、収入金額には、原則として、その年において収入すべきことが確定した金額から、未収入の金額を控除した額を計上する。,所得税額の計算上、課税総所得金額に乗じる税率には、課税総所得金額が大きくなるにつれて段階的に税率が高くなる超過累進税率が採用されている。,4,FALSE,FALSE,fp2_gakka_202605_q031,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,32,single,タックスプランニング,FP2級;学科;四答択,所得税における各種所得に関する次の記述のうち、最も適切なものはどれか。,,,,,,会社の役員が役員退職金を一時金として受け取ったことによる所得は、給与所得となる。,個人年金保険の契約者（＝保険料負担者）である個人が、その保険契約に基づく年金を、年金形式に代えて一括で受け取ったことによる所得は、退職所得となる。,賃貸の用に供している土地を所有する個人が、当該土地を売却したことによる所得は、不動産所得となる。,専業主婦が金地金を売却したことによる所得は、譲渡所得となる。,4,FALSE,FALSE,fp2_gakka_202605_q032,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,33,single,タックスプランニング,FP2級;学科;四答択,Ａさんの各種所得の金額が下記のとおりであった場合の所得税における総所得金額として、最も適切なものはどれか。,"なお、▲が付された所得の金額は、その所得に損失が発生していることを意味するものとする。

〈Ａさんの各種所得の金額〉
・不動産所得の金額：60万円
・事業所得の金額 ：▲100万円（飲食店の経営により生じた損失の金額）
・一時所得の金額 ：100万円（養老保険の満期保険金を受け取ったことによる所得の金額）",,,,,10万円,30万円,60万円,85万円,2,FALSE,FALSE,fp2_gakka_202605_q033,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,34,single,タックスプランニング,FP2級;学科;四答択,所得税における医療費控除に関する次の記述のうち、最も不適切なものはどれか。,なお、 「特定一般用医薬品等購入費を支払った場合の医療費控除の特例」は考慮しないものとする。,,,,,その年中に実際に支払った医療費が医療費控除の対象となり、未払いとなっている医療費は実際に支払われるまで医療費控除の対象とならない。,給与所得者は、年末調整により医療費控除の適用を受けることができる。,医師等による診療等を受けるために電車、バス等の公共交通機関を利用した場合に支払った通院費で通常必要なものは、医療費控除の対象となる。,医療費控除の控除額の計算上、医療費の補填として受け取った保険金は、その補填の対象となった医療費の金額を限度として、医療費の金額から差し引く必要がある。,2,FALSE,FALSE,fp2_gakka_202605_q034,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,35,single,タックスプランニング,FP2級;学科;四答択,所得税における住宅借入金等特別控除（以下、 「住宅ローン控除」という）に関する次の記述のうち、最も不適切なものはどれか。,なお、各選択肢において、ほかに必要な要件等はすべて満たしているものとする。,,,,,住宅ローン控除の適用を受けている者が、住宅ローンの一部繰上げ返済を行い、借入金の返済期間が最初に返済した月から10 年未満となった場合であっても、残りの控除期間について住宅ローン控除の適用を受けることができる。,住宅ローン控除の適用を受けていた者が、転勤に伴う転居等のやむを得ない事由により、住宅を居住の用に供しなくなった場合に、翌年以降に再び当該住宅を居住の用に供したときは、原則として、再入居した年以後の控除期間内について住宅ローン控除の適用を受けることができる。,年末調整の対象となる給与所得者であっても、住宅ローン控除の適用を受ける最初の年分は、一定の書類を添付した確定申告書を納税地の所轄税務署長に提出しなければならない。,住宅ローン控除の控除額が所得税額から控除しきれない場合、その残額が、一定額を限度として翌年度分の住民税額から控除される。,1,FALSE,FALSE,fp2_gakka_202605_q035,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,36,single,タックスプランニング,FP2級;学科;四答択,所得税の青色申告に関する次の記述のうち、最も適切なものはどれか。,,,,,,前年から業務を行っている者が、本年分から新たに青色申告の適用を受けようとする場合、その年の３月31日までに「所得税の青色申告承認申請書」を納税地の所轄税務署長に提出しなければならない。,青色申告の適用を受けていた者が、青色申告を取りやめようとする場合、その年の翌年３月31日までに「所得税の青色申告の取りやめ届出書」を納税地の所轄税務署長に提出しなければならない。,前年から業務を行っている者が、本年分から新たに青色申告の適用を受けるために青色申告の承認の申請を行ったが、その年の12月31日までに承認または却下の処分がなかったときは、その日において承認があったものとみなされる。,１月16日以後に新たに業務を開始した者が、その年分から青色申告の適用を受けようとする場合、その業務を開始した日から３カ月以内に、 「所得税の青色申告承認申請書」を納税地の所轄税務署長に提出しなければならない。,3,FALSE,FALSE,fp2_gakka_202605_q036,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
2026,令和8年度（学科）,37,single,タックスプランニング,FP2級;学科;四答択,法人税の益金に関する次の記述のうち、最も不適切なものはどれか。,なお、各選択肢において、法人は内国法人（普通法人）であるものとする。,,,,,法人が法人税の還付を受けた場合、還付加算金は益金の額に算入し、還付金は益金不算入となる。,法人が完全支配関係のある法人の株式（完全子法人株式等）に係る配当を受け取った場合、その全額が益金不算入となる。,法人が行った資産の販売または譲渡に係る収益の額は、原則として、その資産の引渡しの時における価額により、引き渡した日の属する事業年度の益金の額に算入する。,法人がその有する棚卸資産の評価換えをしてその帳簿価額を増額した場合、その増額した部分の金額は、原則として、益金の額に算入する。,4,FALSE,FALSE,fp2_gakka_202605_q037,（解説は順次追加予定です。正答は日本FP協会の公表資料に基づきます。）,,,,,,
